    time                      altitude                  longitude                 latitude                  mach                      alpha                     pMax                     duration                   dYC
    [s]                       [km]                      [deg]                     [deg]                     [-]                       [deg]                     [Pa]                     [s]                        [km]
   391.51999999999998        77.150000000000006        138.56000000000000        47.231999999999999        23.010999999999999        19.349000000000000        3.9202100235591018        1.6707564208394854        195.76185482225139     
   398.67000000000002        77.228999999999999        138.63000000000000        47.654000000000003        23.742999999999999        20.480000000000000        4.0669046812864567        1.7461023292409172        195.87992172479309     
   470.11000000000001        74.183000000000007        139.38000000000000        51.912999999999997        23.292000000000002        21.829999999999998        4.9371754782315227        1.5935031115214633        192.29681994894440     
   601.15999999999997        65.897999999999996        141.34000000000000        59.606999999999999        21.609999999999999        18.312999999999999        10.009526720524018        1.5401829868953203        178.50172628804850     
   661.00000000000000        65.864000000000004        142.38000000000000        63.033000000000001        21.236999999999998        20.163000000000000        10.596568672331005        1.6258021074754376        178.44500790719195     
   741.76999999999998        65.850999999999999        143.84999999999999        67.566000000000003        20.713999999999999        20.102000000000000        10.480059890413413        1.6062474582275648        178.41426469576783     
