    time                      altitude                  longitude                 latitude                  mach                      alpha                     pMax                     duration                   dYC
    [s]                       [km]                      [deg]                     [deg]                     [-]                       [deg]                     [Pa]                     [s]                        [km]
   1445.9000000000001        46.511000000000003       -177.21000000000001        67.501999999999995        12.699000000000000        10.335000000000001        27.419712261526950       0.91117092318682602        115.61502551619013     
   1472.3000000000000        46.185000000000002       -178.72999999999999        66.722999999999999        12.523999999999999        9.9791000000000007        28.028185758582950       0.91212533429159925        113.70293506086483     
   1491.9000000000001        45.822000000000003       -179.81999999999999        66.158000000000001        12.414999999999999        8.9591999999999992        28.076356710111089       0.89214965119652367        111.94299828855580     
   1503.2000000000000        45.502000000000002       -180.44000000000000        65.834999999999994        12.366000000000000        9.1186000000000007        28.914435754697386       0.89914508011765593        110.51156729733493     
   1505.9000000000001        45.411000000000001       -180.58000000000001        65.757999999999996        12.353999999999999        9.3277999999999999        29.303055103163043       0.90554191141078266        110.12248614733087     
   1511.7000000000000        45.220999999999997       -180.88999999999999        65.593000000000004        12.324999999999999        9.6370000000000005        29.715152558386784       0.90623839533791839        109.33324993365883     
   1525.0000000000000        44.853000000000002       -181.59999999999999        65.216999999999999        12.244999999999999        9.7626000000000008        30.544293615889263       0.90797222712889192        107.89782020568845     
   1545.0000000000000        44.491000000000000       -182.63999999999999        64.661000000000001        12.116000000000000        9.1311000000000000        31.090929621190664       0.90074508239313944        106.64938434785552     
   1570.5000000000000        44.137999999999998       -183.93000000000001        63.966999999999999        11.952000000000000        9.0734999999999992        31.971822437985459       0.90284048102232295        105.50136090076515     
   1600.0999999999999        43.808999999999997       -185.38999999999999        63.183000000000000        11.753000000000000        8.9612999999999996        32.841683495690546       0.90514034630427020        104.48363367099786     
   1632.0000000000000        43.527000000000001       -186.91000000000000        62.363000000000000        11.536000000000000        8.9982000000000006        33.638226885958012       0.90771553404807626        103.64516791795998     
   1664.4000000000001        43.255000000000003       -188.41000000000000        61.560000000000002        11.314000000000000        8.9407999999999994        34.310423252578275       0.90696591400985360        102.84767763027665     
   1695.4000000000001        43.014000000000003       -189.81000000000000        60.817999999999998        11.103999999999999        8.9497999999999998        35.058839387117793       0.90980641207117807        102.09597396898496     
   1723.2000000000000        42.776000000000003       -191.03000000000000        60.173999999999999        10.920000000000000        8.7886000000000006        35.884438598619354       0.91419781298849057        101.37614958526645     
   1746.0999999999999        42.537999999999997       -192.02000000000001        59.656999999999996        10.776000000000000        8.4910999999999994        36.659330858072330       0.91681419039438961        100.67876731525710     
   1762.9000000000001        42.238000000000000       -192.72999999999999        59.284999999999997        10.686999999999999        7.7877000000000001        37.960096501622509       0.92733334389923250        99.833183765203472     
   1772.5000000000000        41.981000000000002       -193.13000000000000        59.073999999999998        10.644000000000000        8.2039000000000009        38.581595721072276       0.92361722659059764        99.132370136759846     
   1774.8000000000000        41.908999999999999       -193.22999999999999        59.024000000000001        10.632000000000000        8.3719000000000001        38.588756993489994       0.91854214155987113        98.939197941438110     
   1780.5999999999999        41.740000000000002       -193.47000000000000        58.898000000000003        10.601000000000001        8.6727000000000007        39.117550907991969       0.91873547627120256        98.490647931216145     
   1794.0000000000000        41.439000000000000       -194.02000000000001        58.612000000000002        10.518000000000001        8.6173999999999999        40.167327247382346       0.92113258474349613        97.705865894609786     
   1814.0000000000000        41.174999999999997       -194.83000000000001        58.191000000000003        10.388999999999999        8.1155000000000008        42.022504960187604       0.94385069538748856        97.028227233186115     
   1839.5000000000000        40.935000000000002       -195.84000000000000        57.665999999999997        10.224000000000000        8.1331000000000007        43.149915566934339       0.95100058819942668        96.419022695678649     
   1869.0999999999999        40.706000000000003       -196.99000000000001        57.078000000000003        10.029000000000000        8.0822000000000003        44.654506463518238       0.96653317151299933        95.842859459246725     
   1901.0000000000000        40.499000000000002       -198.19999999999999        56.465000000000003        9.8192000000000004        8.1323000000000008        45.849832565807858       0.97633299646719762        95.324898198802273     
   1933.4000000000001        40.304000000000002       -199.38999999999999        55.866999999999997        9.6069999999999993        8.0393000000000008        47.406214887045593       0.99407163477518412        94.840082155382774     
   1964.4000000000001        40.107999999999997       -200.50000000000000        55.313000000000002        9.4070999999999998        8.1091999999999995        48.663735775934057        1.0047842122417880        94.358634556045729     
   1992.0999999999999        39.908999999999999       -201.47000000000000        54.832999999999998        9.2302999999999997        7.9893000000000001        50.309392377735271        1.0225465209939728        93.891347246581404     
   2015.0999999999999        39.716999999999999       -202.25000000000000        54.445999999999998        9.0883000000000003        7.9356999999999998        51.616667290430634        1.0331947380484574        93.485027549403540     
   2031.9000000000001        39.487000000000002       -202.81999999999999        54.167999999999999        8.9959000000000007        7.0823999999999998        53.516175586057201        1.0517094829054869        93.013212146335121     
   2041.5000000000000        39.258000000000003       -203.13999999999999        54.009999999999998        8.9520999999999997        7.7080000000000002        54.482411737820634        1.0512546320095730        92.554703375532327     
   2043.8000000000000        39.189999999999998       -203.21000000000001        53.972000000000001        8.9397000000000002        7.8743999999999996        54.512714035150026        1.0461333459764073        92.419382717896596     
   2049.5999999999999        39.039000000000001       -203.40000000000001        53.878000000000000        8.9074000000000009        8.1388999999999996        54.742314226696713        1.0379366045898668        92.119288844608846     
   2062.9000000000001        38.786999999999999       -203.83000000000001        53.664000000000001        8.8239999999999998        7.9692999999999996        56.517657051801578        1.0502797158598223        91.613903536492259     
   2082.9000000000001        38.576000000000001       -204.47000000000000        53.347000000000001        8.6967999999999996        7.5049000000000001        58.396323426861009        1.0671716044135624        91.180639647540218     
