
List of user-set options:

                                    Name   Value                used
                   hessian_approximation = limited-memory        yes
                           linear_solver = ma57                  yes
                  ma57_automatic_scaling = yes                   yes
                                max_iter = 1200                  yes
                             mu_strategy = adaptive              yes
                             output_file = Reusable-Launch-Vehicle-Entry-ProblemIPOPTinfo.txt  yes
                             print_level = 5                     yes
                      print_user_options = yes                   yes
                                     tol = 1e-007                yes
This is Ipopt version 3.11.0, running with linear solver ma57.

Number of nonzeros in equality constraint Jacobian...:   324304
Number of nonzeros in inequality constraint Jacobian.:    50893
Number of nonzeros in Lagrangian Hessian.............:        0

Total number of variables............................:    13988
                     variables with only lower bounds:        0
                variables with lower and upper bounds:    13988
                     variables with only upper bounds:        0
Total number of equality constraints.................:    11448
Total number of inequality constraints...............:     3803
        inequality constraints with only lower bounds:        0
   inequality constraints with lower and upper bounds:     3803
        inequality constraints with only upper bounds:        0
  65 9.3703736e+006 1.26e+001 1.59e+011   2.5 1.16e+002    -  4.06e-004 1.99e-002f  1
  66 9.3619950e+006 1.99e+001 1.59e+011   3.5 1.55e+002    -  3.05e-003 1.73e-003f  2
  67 9.2998581e+006 2.00e+001 1.56e+011   3.5 1.59e+002    -  7.26e-003 9.81e-003f  2
  68 9.2763568e+006 1.94e+001 1.59e+011   3.5 7.53e+001    -  5.22e-002 2.54e-003h  4
  69 9.2325498e+006 6.79e+000 1.59e+011   3.5 5.68e+001    -  2.93e-003 4.86e-003f  3
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  70 9.2132668e+006 6.77e+000 1.64e+011   3.5 1.15e+002    -  7.71e-003 1.58e-003h  5
  71 9.1937861e+006 6.74e+000 1.68e+011   3.5 1.04e+002    -  7.70e-003 1.76e-003h  5
  72 9.1682540e+006 6.73e+000 1.70e+011   3.5 8.96e+001    -  1.21e-002 2.32e-003h  4
  73 9.1326638e+006 6.70e+000 1.69e+011   3.5 6.71e+001    -  2.05e-002 3.46e-003h  4
  74 9.0894181e+006 6.68e+000 1.57e+011   3.5 7.00e+001    -  6.45e-002 4.20e-003h  2
  75 9.0756334e+006 6.71e+000 1.62e+011   3.5 1.05e+002    -  1.29e-002 1.82e-003h  4
  76 9.0594419e+006 6.71e+000 1.62e+011   3.5 7.66e+001    -  1.38e-002 2.84e-003h  3
  77 9.0379786e+006 6.70e+000 1.58e+011   3.5 8.57e+001    -  3.62e-002 2.79e-003h  3
  78 9.0238820e+006 6.71e+000 1.60e+011   3.5 1.18e+002    -  4.38e-003 1.32e-003h  5
  79 9.0178738e+006 6.71e+000 1.66e+011   3.5 9.81e+001    -  2.10e-002 9.66e-004h  5
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  80 9.0194452e+006 6.71e+000 1.69e+011   3.5 2.00e+002    -  2.46e-002 7.70e-004h  5
  81 9.0126599e+006 6.71e+000 1.72e+011   3.5 1.21e+002    -  4.03e-003 6.21e-004h  5
  82 8.9130371e+006 6.16e+001 1.70e+011   3.5 1.16e+002    -  8.37e-003 8.78e-003w  1
  83 8.9093907e+006 6.27e+001 1.79e+011   3.5 6.74e+001    -  3.08e-002 3.83e-004w  1
  84 8.7966720e+006 5.33e+001 1.77e+011   3.5 5.55e+001    -  1.51e-002 1.13e-002w  1
  85 9.0064334e+006 6.71e+000 1.72e+011   3.5 5.86e+001    -  8.37e-003 5.49e-004h  4
  86 8.9931099e+006 6.68e+000 1.80e+011   3.5 9.67e+001    -  8.24e-003 1.46e-003h  3
  87 8.9857585e+006 6.69e+000 2.13e+011   3.5 2.23e+002    -  1.45e-002 4.11e-004h  4
  88 8.9779547e+006 6.69e+000 2.43e+011   3.5 2.34e+002    -  1.83e-002 3.62e-004h  4
  89 8.9660923e+006 6.69e+000 2.67e+011  -2.5 2.10e+002    -  7.89e-003 4.72e-004h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
  90 8.9453712e+006 6.70e+000 2.64e+011   3.5 2.64e+002    -  1.23e-004 1.17e-003f  4
  91 8.9199186e+006 6.70e+000 2.61e+011   3.5 1.25e+002    -  1.65e-005 2.36e-003h  1
  92 8.9024971e+006 6.70e+000 2.59e+011   3.5 1.17e+002    -  3.54e-002 1.61e-003h  1
  93 8.8899859e+006 6.71e+000 2.74e+011   3.5 1.96e+002    -  6.43e-003 5.00e-004h  1
  94 8.8836107e+006 6.70e+000 2.83e+011   3.5 2.16e+002    -  1.00e-002 3.83e-004h  6
  95 8.8781325e+006 6.70e+000 2.87e+011   3.5 2.76e+002    -  8.87e-003 3.98e-004h  6
  96 8.8322798e+006 6.64e+000 2.84e+011   3.5 2.20e+002    -  3.93e-005 2.94e-003f  3
  97 8.8286368e+006 6.64e+000 3.17e+011   3.5 2.35e+002    -  1.44e-002 4.53e-004h  6
  98 8.8257979e+006 6.63e+000 3.19e+011   3.5 3.17e+002    -  5.33e-003 3.25e-004h  6
  99 8.8221793e+006 6.63e+000 3.14e+011   3.5 2.51e+002    -  1.70e-002 3.97e-004h  6
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 100 8.7449225e+006 6.60e+000 3.01e+011   3.5 4.68e+001    -  7.37e-002 7.96e-003h  1
 101 8.7395428e+006 6.59e+000 3.06e+011   3.5 1.76e+002    -  3.41e-003 5.75e-004h  1
 102 8.7301226e+006 6.60e+000 3.05e+011   3.5 1.51e+002    -  8.31e-004 1.04e-003h  5
 103 8.7276970e+006 6.61e+000 3.04e+011   3.5 2.63e+002    -  8.99e-006 2.78e-004f  2
 104 8.7249230e+006 6.60e+000 3.04e+011   3.5 2.93e+002    -  3.51e-003 2.70e-004h  1
 105 8.7231239e+006 6.61e+000 3.04e+011   3.5 2.53e+002    -  4.62e-004 1.88e-004h  1
 106 8.6755548e+006 6.62e+000 3.03e+011   3.5 3.70e+002    -  5.63e-003 5.10e-003f  2
 107 8.6847854e+006 6.60e+000 3.01e+011   3.5 1.27e+002    -  2.61e-003 5.39e-003h  1
 108 8.6426770e+006 6.63e+000 2.97e+011   3.5 2.81e+002    -  5.78e-005 1.81e-003f  2
 109 8.6300605e+006 6.63e+000 3.00e+011   3.5 1.95e+002    -  1.61e-002 1.93e-003f  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 110 8.6308982e+006 6.63e+000 3.08e+011   3.5 1.55e+002    -  8.72e-003 7.97e-004h  5
 111 8.6350380e+006 6.63e+000 3.16e+011   3.5 2.30e+002    -  1.20e-002 4.52e-004h  6
 112 8.6426307e+006 6.62e+000 3.15e+011   3.5 2.26e+002    -  2.12e-002 8.90e-004h  5
 113 8.6643157e+006 6.61e+000 3.08e+011   3.5 1.30e+002    -  3.32e-002 1.57e-003h  4
 114 8.6710386e+006 6.54e+000 3.05e+011   3.5 5.74e+001    -  2.66e-002 5.63e-003h  2
 115 8.6927724e+006 6.54e+000 3.19e+011   3.5 1.74e+002    -  1.11e-002 5.04e-004h  3
 116 8.7110146e+006 6.54e+000 3.33e+011   3.5 2.40e+002    -  9.13e-003 2.69e-004h  3
 117 8.7412180e+006 6.54e+000 3.32e+011   3.5 2.54e+002    -  1.13e-002 3.90e-004h  2
 118 8.7696342e+006 6.53e+000 3.45e+011   3.5 1.70e+002    -  9.02e-003 3.42e-004h  3
 119 8.8013920e+006 6.53e+000 3.64e+011   3.5 1.75e+002    -  1.49e-002 4.38e-004h  4
iter    objective    inf_pr   inf_du lg(mu)  ||d||  lg(rg) alpha_du alpha_pr  ls
 120 8.8207585e+006 6.53e+000 3.83e+011   3.5 1.99e+002    -  1.21e-002 5.18e-004h  5
 121 8.8774144e+006 6.53e+000 3.86e+011   3.5 1.14e+002    -  1.35e-002 1.52e-003h  4
 122 8.8873661e+006 6.54e+000 4.09e+011   3.5 3.11e+002    -  4.62e-003 4.31e-004h  5
 123 8.8918114e+006 6.54e+000 4.13e+011   3.5 3.15e+002    -  4.80e-003 2.19e-004h  6
 124 8.8727812e+006 6.54e+000 4.60e+011   3.5 1.68e+002    -  2.08e-002 8.80e-004h  5
 125 8.8475470e+006 6.53e+000 5.29e+011   3.5 2.11e+002    -  2.54e-002 8.23e-004h  5
 126 8.8246650e+006 6.53e+000 6.14e+011   3.5 1.57e+002    -  2.14e-002 5.95e-004h  4
 127 8.8031043e+006 6.53e+000 6.41e+011   3.5 1.64e+002    -  1.58e-002 4.72e-004h  6
 128 8.6816227e+006 1.06e+002 6.34e+011   3.5 1.72e+002    -  1.64e-002 1.31e-002w  1
