178	7235.7363	-0.001122	1.2330413	6452526.6	2.7787657	-0.0236446	15.1	0.5557106	151119.6	1294227.9	74374.595
180	7234.8773	-0.0011343	1.2332444	6452510.3	2.7795088	-0.0215286	15.1	0.5382573	151119.6	1308698.5	74356.225
182	7234.0159	-0.0011433	1.2334406	6452493.8	2.7802514	-0.0194127	15.1	0.5557106	151119.6	1323167.4	74337.894
184	7233.1523	-0.0011552	1.2336402	6452477.2	2.7809934	-0.0172969	15.1	0.5416939	151119.6	1337634.5	74319.606
186	7232.2864	-0.0011646	1.2338339	6452460.4	2.7817349	-0.0151812	15.1	0.5591471	151119.6	1352100	74301.356
188	7231.4182	-0.001177	1.234031	6452443.5	2.7824759	-0.0130656	15.1	0.5416939	151119.6	1366563.7	74283.143
190	7230.5477	-0.001186	1.2342213	6452426.4	2.7832164	-0.0109501	15.1	0.5591471	151119.6	1381025.6	74264.969
192	7229.6749	-0.0011982	1.2344149	6452409.2	2.7839563	-0.0088348	15.1	0.5431205	151119.6	1395485.8	74246.835
194	7228.7999	-0.0012073	1.2346021	6452391.8	2.7846958	-0.0067195	15.1	0.5605738	151119.6	1409944.3	74228.741
196	7227.9225	-0.0012194	1.2347928	6452374.2	2.7854347	-0.0046043	15.1	0.5446012	151119.6	1424401	74210.688
198	7227.0429	-0.0012286	1.2349769	6452356.5	2.7861732	-0.0024893	15.1	0.5620545	151119.6	1438856	74192.673
200	7226.161	-0.0012408	1.2351646	6452338.7	2.7869112	-0.0003743	15.1	0.5458917	151119.6	1453309.1	74174.699
202	7225.2768	-0.0012499	1.2353457	6452320.7	2.7876487	0.0017405	15.1	0.563345	151119.6	1467760.6	74156.763
204	7224.3904	-0.0012622	1.2355303	6452302.5	2.7883857	0.0038552	15.1	0.5476825	151119.6	1482210.2	74138.867
206	7223.5016	-0.0012714	1.2357084	6452284.2	2.7891223	0.0059698	15.1	0.5651358	151119.6	1496658.1	74121.01
208	7222.6106	-0.0012838	1.2358902	6452265.8	2.7898584	0.0080842	15.1	0.5480234	151119.6	1511104.2	74103.189
210	7221.7173	-0.0012929	1.236065	6452247.2	2.790594	0.0101986	15.1	0.5654767	151119.6	1525548.5	74085.408
212	7220.8218	-0.0013052	1.2362435	6452228.4	2.7913292	0.0123128	15.1	0.5524196	151119.6	1539991.1	74067.666
214	7219.9239	-0.0013149	1.2364162	6452209.5	2.792064	0.0144268	15.1	0.5698729	151119.6	1554431.8	74049.958
216	7219.0238	-0.0013278	1.2365926	6452190.4	2.7927983	0.0165408	15.1	0.5524196	151119.6	1568870.7	74032.281
218	7218.1215	-0.0013373	1.2367619	6452171.2	2.7935322	0.0186546	15.1	0.5698729	151119.6	1583307.9	74014.636
220	7217.2168	-0.00135	1.2369349	6452151.8	2.7942656	0.0207683	15.1	0.5524196	151119.6	1597743.2	73997.024
222	7216.3099	-0.0013593	1.2371009	6452132.2	2.7949987	0.0228819	15.1	0.5698729	151119.6	1612176.7	73979.446
224	7215.4007	-0.0013719	1.2372705	6452112.5	2.7957313	0.0249953	15.1	0.5558863	151119.6	1626608.4	73961.904
226	7214.4893	-0.0013817	1.2374341	6452092.7	2.7964636	0.0271085	15.1	0.5733396	151119.6	1641038.3	73944.393
228	7213.5756	-0.0013948	1.2376014	6452072.6	2.7971954	0.0292217	15.1	0.5558863	151119.6	1655466.3	73926.911
230	7212.6597	-0.0014044	1.2377617	6452052.4	2.7979269	0.0313347	15.1	0.5733396	151119.6	1669892.5	73909.459
232	7211.7414	-0.0014173	1.2379256	6452032.1	2.798658	0.0334475	15.1	0.5565165	151119.6	1684316.9	73892.037
234	7210.821	-0.0014268	1.2380827	6452011.6	2.7993886	0.0355602	15.1	0.5739698	151119.6	1698739.5	73874.646
236	7209.8982	-0.0014397	1.2382435	6451990.9	2.800119	0.0376728	15.1	0.5598951	151119.6	1713160.2	73857.287
238	7208.9732	-0.0014498	1.2383983	6451970.1	2.8008489	0.0397852	15.1	0.5773484	151119.6	1727579	73839.955
240	7208.046	-0.0014632	1.2385568	6451949.1	2.8015785	0.0418975	15.1	0.5598951	151119.6	1741996	73822.646
242	7207.1164	-0.0014731	1.2387082	6451927.9	2.8023077	0.0440096	15.1	0.5773484	151119.6	1756411.2	73805.362
244	7206.1847	-0.0014864	1.2388634	6451906.6	2.8030366	0.0461215	15.1	0.5605809	151119.6	1770824.5	73788.104
246	7205.2507	-0.0014963	1.2390117	6451885.1	2.8037652	0.0482333	15.1	0.5780342	151119.6	1785235.9	73770.871
248	7204.3144	-0.0015096	1.2391638	6451863.4	2.8044934	0.050345	15.1	0.5637098	151119.6	1799645.4	73753.664
250	7203.3758	-0.0015199	1.2393097	6451841.6	2.8052213	0.0524565	15.1	0.5811631	151119.6	1814053.1	73736.478
252	7202.435	-0.0015338	1.2394595	6451819.6	2.8059488	0.0545678	15.1	0.5637098	151119.6	1828458.9	73719.311
254	7201.492	-0.001544	1.2396021	6451797.5	2.806676	0.0566789	15.1	0.5811631	151119.6	1842862.8	73702.164
256	7200.5467	-0.0015577	1.2397485	6451775.1	2.807403	0.0587899	15.1	0.5649188	151119.6	1857264.8	73685.036
258	7199.5991	-0.001568	1.2398882	6451752.6	2.8081296	0.0609008	15.1	0.5823721	151119.6	1871664.9	73667.927
260	7198.6493	-0.0015818	1.2400318	6451729.9	2.8088559	0.0630114	15.1	0.5664833	151119.6	1886063.2	73650.836
262	7197.6973	-0.0015923	1.2401687	6451707.1	2.8095819	0.0651219	15.1	0.5839366	151119.6	1900459.5	73633.762
264	7196.743	-0.0016064	1.2403094	6451684.1	2.8103077	0.0672322	15.1	0.5670145	151119.6	1914853.9	73616.702
266	7195.7864	-0.0016169	1.2404432	6451660.9	2.8110331	0.0693424	15.1	0.5844678	151119.6	1929246.4	73599.658
268	7194.8275	-0.0016309	1.2405809	6451637.5	2.8117583	0.0714523	15.1	0.5704388	151119.6	1943637	73582.628
270	7193.8665	-0.001642	1.2407124	6451614	2.8124832	0.0735621	15.1	0.5878921	151119.6	1958025.7	73565.609
272	7192.9031	-0.0016567	1.240848	6451590.2	2.8132079	0.0756717	15.1	0.5704388	151119.6	1972412.5	73548.596
274	7191.9375	-0.0016676	1.2409763	6451566.3	2.8139323	0.0777812	15.1	0.5878921	151119.6	1986797.3	73531.589
276	7190.9697	-0.0016822	1.2411085	6451542.2	2.8146564	0.0798904	15.1	0.5705325	151119.6	2001180.2	73514.589
278	7189.9996	-0.0016931	1.2412336	6451518	2.8153803	0.0819995	15.1	0.5879858	151119.6	2015561.1	73497.598
280	7189.0272	-0.0017076	1.2413626	6451493.5	2.816104	0.0841084	15.1	0.5751172	151119.6	2029940.1	73480.614
282	7188.0525	-0.0017193	1.2414859	6451468.9	2.8168274	0.0862171	15.1	0.5925705	151119.6	2044317.2	73463.633
284	7187.0756	-0.0017347	1.2416132	6451444.1	2.8175506	0.0883256	15.1	0.5751172	151119.6	2058692.3	73446.646
286	7186.0965	-0.0017463	1.2417333	6451419	2.8182736	0.0904339	15.1	0.5925705	151119.6	2073065.4	73429.656
288	7185.115	-0.0017616	1.2418574	6451393.8	2.8189963	0.0925421	15.1	0.5751172	151119.6	2087436.6	73412.663
290	7184.1313	-0.0017731	1.2419742	6451368.4	2.8197189	0.09465	15.1	0.5925705	151119.6	2101805.8	73395.666
292	7183.1453	-0.0017883	1.2420951	6451342.9	2.8204412	0.0967577	15.1	0.5765596	151119.6	2116173.1	73378.667
294	7182.1571	-0.0018	1.2422092	6451317.1	2.8211634	0.0988653	15.1	0.5940129	151119.6	2130538.4	73361.665
296	7181.1665	-0.0018154	1.2423273	6451291.1	2.8218853	0.1009726	15.1	0.577234	151119.6	2144901.7	73344.656
298	7180.1737	-0.0018272	1.2424384	6451265	2.8226071	0.1030798	15.1	0.5946873	151119.6	2159263	73327.642
300	7179.1786	-0.0018427	1.2425536	6451238.6	2.8233287	0.1051867	15.1	0.5800624	151119.6	2173622.3	73310.62
302	7178.1811	-0.0018549	1.2426624	6451212.1	2.8240501	0.1072934	15.1	0.5975157	151119.6	2187979.6	73293.589
304	7177.1814	-0.0018709	1.2427754	6451185.3	2.8247714	0.1094	15.1	0.5800624	151119.6	2202335	73276.542
306	7176.1794	-0.0018831	1.242881	6451158.4	2.8254925	0.1115063	15.1	0.5975157	151119.6	2216688.3	73259.482
308	7175.1751	-0.001899	1.2429908	6451131.3	2.8262134	0.1136124	15.1	0.5814589	151119.6	2231039.6	73242.408
310	7174.1685	-0.0019113	1.2430937	6451103.9	2.8269342	0.1157183	15.1	0.5989122	151119.6	2245389	73225.319
312	7173.1595	-0.0019275	1.2432008	6451076.4	2.8276548	0.117824	15.1	0.5821738	151119.6	2259736.3	73208.214
314	7172.1483	-0.0019399	1.2433007	6451048.6	2.8283753	0.1199295	15.1	0.5996271	151119.6	2274081.5	73191.091
316	7171.1347	-0.0019561	1.2434049	6451020.7	2.8290957	0.1220348	15.1	0.5848026	151119.6	2288424.8	73173.949
318	7170.1188	-0.001969	1.2435026	6450992.6	2.8298159	0.1241398	15.1	0.6022559	151119.6	2302766	73156.787
320	7169.1005	-0.0019857	1.2436046	6450964.2	2.830536	0.1262447	15.1	0.5848026	151119.6	2317105.2	73139.599
322	7168.0799	-0.0019985	1.2436991	6450935.6	2.831256	0.1283493	15.1	0.6022559	151119.6	2331442.4	73122.386
324	7167.057	-0.0020151	1.243798	6450906.9	2.8319759	0.1304537	15.1	0.5865939	151119.6	2345777.5	73105.149
326	7166.0317	-0.0020281	1.24389	6450877.9	2.8326957	0.1325578	15.1	0.6040472	151119.6	2360110.5	73087.885
328	7165.004	-0.0020451	1.2439863	6450848.7	2.8334154	0.1346618	15.1	0.5865939	151119.6	2374441.5	73070.592
